OM,w,wa,Ode,Ok
0.35880909659963844,-0.7178438493328143,-0.4768221898597356,0.6411909034003616,0.0
0.2619742542923052,-1.2423758591438983,1.13132086379198,0.7380257457076949,0.0
0.40159013391769,-0.3355733564077191,-1.9462283089735513,0.5984098660823101,0.0
0.32842677666811537,-0.9596761097562297,0.3091640948854483,0.6715732233318846,0.0
0.31041770819002734,-1.1737758355284602,0.6618300644143416,0.6895822918099727,0.0
0.34491633686840506,-0.8229237382911119,-0.2667876104757155,0.6550836631315949,0.0
0.35528601146460126,-0.751586200275272,-0.4061300550673369,0.6447139885353987,0.0
0.21385855188818392,-1.3105117589532904,1.5976352523576902,0.7861414481118161,0.0
0.40159013391769,-0.3355733564077191,-1.9462283089735513,0.5984098660823101,0.0
0.3143316093751603,-1.0688773624476775,0.6845355745143359,0.6856683906248398,0.0
0.2910266223260872,-1.2012352514281557,0.8497591997374065,0.7089733776739128,0.0
0.35786205426031925,-0.691265400809371,-0.6152542726244572,0.6421379457396807,0.0
0.3485097494584162,-0.8040847825383376,-0.2256699411326809,0.6514902505415838,0.0
0.21385855188818392,-1.3105117589532904,1.5976352523576902,0.7861414481118161,0.0
0.3890656854354988,-0.4006160394980509,-1.7098006598695679,0.6109343145645012,0.0
0.3342689604781876,-0.8959275504311102,0.08921966145801452,0.6657310395218123,0.0
0.2606957981970478,-1.4153826490922423,1.38321303143343,0.7393042018029522,0.0
0.3698018507204111,-0.5876916841898441,-0.9717685755835372,0.630198149279589,0.0
0.3457583222669699,-0.8372759927465494,-0.1110551006486793,0.6542416777330301,0.0
0.27913810501768904,-1.0762989225385,0.7519738659835709,0.7208618949823109,0.0
0.386178836687878,-0.42649581697411737,-1.6166767156492847,0.613821163312122,0.0
0.3321293774372398,-0.9110338376310847,0.12685031621930976,0.6678706225627602,0.0
0.2597146247043541,-1.4223101150003041,1.4004697586825556,0.740285375295646,0.0
0.36159081842458823,-0.6729264625235717,-0.6778289338281459,0.6384091815754118,0.0
0.3470824507622399,-0.8235308514885946,-0.15845643114104402,0.6529175492377601,0.0
0.27913810501768904,-1.0762989225385,0.7519738659835709,0.7208618949823109,0.0
0.389467622193684,-0.3881314299121118,-1.7603641226139237,0.610532377806316,0.0
