# zl, zs1, zs2, rein1, rein2, beta, betaerr, SN1, SN2, mag1, mag2, sigma_v_km_s
# Warning: oversampling is by a factor of 1
4.129999999999999782e-01 1.475999999999999979e+00 1.588999999999999968e+00 1.254999999999999893e+00 1.288000000000000034e+00 9.741999999999999549e-01 1.460000000000000013e-02 2.162300000000000111e+01 2.026500000000000057e+01 3.435000000000000053e+00 1.536500000000000021e+01 2.631273892690596199e+02
4.889999999999999902e-01 1.106999999999999984e+00 2.282999999999999918e+00 6.430000000000000160e-01 8.950000000000000178e-01 7.181999999999999496e-01 1.549999999999999989e-02 4.152600000000000335e+01 4.162400000000000233e+01 8.900999999999999801e+00 3.380999999999999783e+00 2.161100008414274214e+02
5.889999999999999680e-01 1.197000000000000064e+00 2.604000000000000092e+00 1.284000000000000030e+00 1.931999999999999940e+00 6.644999999999999796e-01 9.100000000000000450e-03 4.319500000000000028e+01 3.746000000000000085e+01 6.782000000000000028e+00 4.474000000000000199e+00 3.255556674634281649e+02
6.149999999999999911e-01 2.282999999999999918e+00 2.765000000000000124e+00 1.725000000000000089e+00 1.832000000000000073e+00 9.416999999999999815e-01 1.200000000000000025e-02 2.122100000000000009e+01 3.376500000000000057e+01 4.615999999999999659e+00 6.179000000000000270e+00 3.176085383066097734e+02
5.819999999999999618e-01 1.356000000000000094e+00 1.379000000000000004e+00 7.209999999999999742e-01 7.299999999999999822e-01 9.878000000000000114e-01 2.170000000000000054e-02 6.392900000000000205e+01 2.227599999999999980e+01 8.337999999999999190e+00 6.750000000000000000e+00 2.301338739632428485e+02
7.349999999999999867e-01 1.596000000000000085e+00 1.977999999999999980e+00 9.509999999999999565e-01 1.102999999999999980e+00 8.618999999999999995e-01 1.469999999999999953e-02 1.376800000000000068e+02 3.817499999999999716e+01 4.057999999999999829e+00 7.320999999999999730e+00 2.790133512714319295e+02
6.009999999999999787e-01 9.799999999999999822e-01 1.983999999999999986e+00 1.187000000000000055e+00 2.111000000000000210e+00 5.621000000000000441e-01 7.799999999999999642e-03 1.064240000000000066e+02 3.106099999999999994e+01 4.551000000000000156e+00 3.012999999999999901e+00 3.587286452734659861e+02
6.310000000000000053e-01 1.094999999999999973e+00 3.488999999999999879e+00 1.268000000000000016e+00 2.407999999999999918e+00 5.263999999999999790e-01 7.100000000000000408e-03 3.417900000000000205e+01 3.317699999999999960e+01 3.383000000000000007e+00 5.392999999999999794e+00 3.562707961745663283e+02
1.079999999999999988e-01 6.239999999999999991e-01 8.529999999999999805e-01 2.064000000000000057e+00 2.177999999999999936e+00 9.477999999999999758e-01 1.140000000000000041e-02 5.138600000000000279e+01 5.532099999999999795e+01 8.903000000000000469e+00 3.032000000000000028e+00 2.988348821405255649e+02
4.079999999999999738e-01 8.309999999999999609e-01 1.893999999999999906e+00 6.440000000000000169e-01 9.809999999999999831e-01 6.563999999999999835e-01 1.379999999999999977e-02 4.295799999999999841e+01 2.409299999999999997e+01 6.049000000000000377e+00 3.089999999999999858e+00 2.230949710224156490e+02
3.300000000000000155e-01 8.159999999999999476e-01 1.014999999999999902e+00 1.252999999999999892e+00 1.415999999999999925e+00 8.850000000000000089e-01 1.290000000000000001e-02 2.120799999999999841e+01 2.072400000000000020e+01 3.065999999999999837e+00 3.383000000000000007e+00 2.841433177932475473e+02
5.629999999999999449e-01 1.042000000000000037e+00 1.903999999999999915e+00 7.329999999999999849e-01 1.112000000000000099e+00 6.592999999999999972e-01 1.260000000000000009e-02 1.132740000000000009e+02 2.275900000000000034e+01 3.831999999999999851e+00 5.185999999999999943e+00 2.571630905824255819e+02
3.679999999999999938e-01 8.980000000000000204e-01 1.348999999999999977e+00 6.700000000000000400e-01 8.209999999999999520e-01 8.162000000000000366e-01 1.770000000000000046e-02 4.230199999999999960e+01 4.723100000000000165e+01 8.320000000000000284e+00 3.055000000000000160e+00 2.101083179163239834e+02
3.579999999999999849e-01 5.420000000000000373e-01 2.327999999999999847e+00 5.899999999999999689e-01 1.441000000000000059e+00 4.093999999999999861e-01 8.500000000000000611e-03 6.947400000000000375e+01 3.691700000000000159e+01 5.440000000000000391e+00 1.775799999999999912e+01 2.587494223482199232e+02
9.469999999999999529e-01 1.552000000000000046e+00 1.647000000000000020e+00 4.979999999999999982e-01 5.420000000000000373e-01 9.183999999999999941e-01 2.670000000000000151e-02 5.945100000000000051e+01 2.427700000000000102e+01 1.090900000000000070e+01 3.024000000000000021e+00 2.453650759067641332e+02
4.259999999999999898e-01 9.010000000000000231e-01 1.987000000000000099e+00 5.779999999999999583e-01 8.519999999999999796e-01 6.787999999999999590e-01 1.569999999999999868e-02 3.429699999999999704e+01 4.507399999999999807e+01 5.147000000000000242e+00 8.183999999999999275e+00 2.083963463177498738e+02
3.820000000000000062e-01 4.729999999999999760e-01 1.612000000000000099e+00 2.049999999999999878e-01 7.850000000000000311e-01 2.559000000000000163e-01 1.319999999999999993e-02 3.788700000000000045e+01 1.067139999999999986e+02 1.583600000000000030e+01 3.869000000000000217e+00 2.031845783407371755e+02
3.880000000000000115e-01 1.024000000000000021e+00 1.106000000000000094e+00 1.231000000000000094e+00 1.284999999999999920e+00 9.578999999999999737e-01 1.439999999999999961e-02 4.487299999999999756e+01 4.445199999999999818e+01 3.785000000000000142e+00 3.616999999999999993e+00 2.787626291870111572e+02
2.590000000000000080e-01 1.036999999999999922e+00 1.826000000000000068e+00 1.610999999999999988e+00 1.832000000000000073e+00 8.791999999999999815e-01 1.140000000000000041e-02 3.448299999999999699e+01 2.644300000000000139e+01 3.270000000000000018e+00 7.902000000000000135e+00 2.842316171865326737e+02
4.699999999999999734e-01 8.539999999999999813e-01 1.391000000000000014e+00 4.530000000000000138e-01 6.610000000000000320e-01 6.843000000000000194e-01 1.959999999999999937e-02 6.604200000000000159e+01 3.497800000000000153e+01 7.876999999999999780e+00 4.839000000000000412e+00 2.010765924165255853e+02
6.889999999999999458e-01 1.252000000000000002e+00 1.268000000000000016e+00 6.949999999999999512e-01 7.059999999999999609e-01 9.845000000000000417e-01 2.220000000000000098e-02 4.721099999999999852e+01 3.392399999999999949e+01 1.314600000000000080e+01 3.652000000000000135e+00 2.587447382421737530e+02
3.659999999999999920e-01 5.919999999999999707e-01 1.651000000000000023e+00 1.096000000000000085e+00 2.202999999999999847e+00 4.973000000000000198e-01 7.100000000000000408e-03 2.941199999999999903e+01 2.891799999999999926e+01 3.325000000000000178e+00 3.185000000000000053e+00 3.331384133835883858e+02
4.819999999999999840e-01 1.612999999999999989e+00 4.221000000000000085e+00 1.689000000000000057e+00 2.113999999999999879e+00 7.990000000000000435e-01 1.000000000000000021e-02 2.215700000000000003e+01 2.192800000000000082e+01 7.596000000000000085e+00 3.228000000000000203e+00 3.131023659620144031e+02
6.019999999999999796e-01 1.679000000000000048e+00 2.117999999999999883e+00 8.479999999999999760e-01 9.419999999999999485e-01 8.995999999999999552e-01 1.689999999999999836e-02 2.553900000000000148e+01 2.553300000000000125e+01 3.487999999999999989e+00 1.732499999999999929e+01 2.366292847830158621e+02
5.160000000000000142e-01 1.264000000000000012e+00 1.979000000000000092e+00 9.979999999999999982e-01 1.237000000000000099e+00 8.063000000000000167e-01 1.310000000000000053e-02 2.198799999999999955e+01 4.826500000000000057e+01 5.448000000000000398e+00 3.325000000000000178e+00 2.629362176342355042e+02
5.849999999999999645e-01 1.010999999999999899e+00 1.691999999999999948e+00 5.610000000000000542e-01 8.619999999999999885e-01 6.502000000000000002e-01 1.529999999999999936e-02 4.276299999999999812e+01 2.110800000000000054e+01 8.362000000000000099e+00 3.011000000000000121e+00 2.357399468169155625e+02
3.840000000000000080e-01 1.899000000000000021e+00 1.983000000000000096e+00 1.633999999999999897e+00 1.651000000000000023e+00 9.898000000000000131e-01 1.310000000000000053e-02 2.432900000000000063e+01 4.470900000000000318e+01 3.041999999999999815e+00 6.586999999999999744e+00 2.843375080878726067e+02
3.130000000000000004e-01 8.149999999999999467e-01 8.579999999999999849e-01 1.157999999999999918e+00 1.193999999999999950e+00 9.706000000000000183e-01 1.519999999999999997e-02 4.192999999999999972e+01 4.277799999999999869e+01 3.450000000000000178e+00 3.322999999999999954e+00 2.678885278497393188e+02
2.660000000000000142e-01 1.290000000000000036e+00 1.516000000000000014e+00 8.880000000000000115e-01 9.210000000000000409e-01 9.643000000000000460e-01 1.789999999999999925e-02 4.131499999999999773e+01 2.048300000000000054e+01 7.934000000000000163e+00 1.788700000000000045e+01 2.056131236126584554e+02
7.439999999999999947e-01 1.965000000000000080e+00 2.374000000000000110e+00 5.959999999999999742e-01 6.560000000000000275e-01 9.075999999999999623e-01 2.249999999999999917e-02 2.062170000000000130e+02 2.321399999999999864e+01 5.166000000000000369e+00 4.049000000000000377e+00 2.064766707295285926e+02
3.059999999999999942e-01 1.060000000000000053e+00 1.173999999999999932e+00 1.048000000000000043e+00 1.088000000000000078e+00 9.633000000000000451e-01 1.600000000000000033e-02 3.021999999999999886e+01 2.120200000000000173e+01 4.791000000000000369e+00 5.189000000000000057e+00 2.372487332803743243e+02
2.710000000000000187e-01 1.169000000000000039e+00 1.298000000000000043e+00 1.268000000000000016e+00 1.304999999999999938e+00 9.718999999999999861e-01 1.439999999999999961e-02 1.150169999999999959e+02 3.234199999999999875e+01 2.159499999999999886e+01 3.150999999999999801e+00 2.498402609510596051e+02
1.130000000000000032e-01 2.540000000000000036e-01 5.739999999999999547e-01 8.629999999999999893e-01 1.250000000000000000e+00 6.909999999999999476e-01 1.190000000000000085e-02 2.325700000000000145e+01 2.273799999999999955e+01 8.451999999999999957e+00 3.607000000000000206e+00 2.356660400795962858e+02
5.639999999999999458e-01 8.739999999999999991e-01 1.316000000000000059e+00 5.480000000000000426e-01 8.760000000000000009e-01 6.252999999999999670e-01 1.480000000000000066e-02 2.437699999999999889e+01 3.609799999999999898e+01 3.315999999999999837e+00 1.737900000000000134e+01 2.527660464956875899e+02
6.099999999999999867e-01 2.176000000000000156e+00 2.612000000000000099e+00 1.217999999999999972e+00 1.294999999999999929e+00 9.411000000000000476e-01 1.420000000000000082e-02 2.651999999999999957e+01 3.068799999999999883e+01 5.485000000000000320e+00 6.134999999999999787e+00 2.686026606457856474e+02
2.819999999999999729e-01 6.810000000000000497e-01 8.100000000000000533e-01 1.419999999999999929e+00 1.576000000000000068e+00 9.005999999999999561e-01 1.239999999999999956e-02 2.769300000000000139e+01 3.728099999999999881e+01 9.455000000000000071e+00 4.581000000000000405e+00 3.024051761935641025e+02
3.820000000000000062e-01 1.249000000000000110e+00 1.560999999999999943e+00 1.102999999999999980e+00 1.197000000000000064e+00 9.215999999999999748e-01 1.460000000000000013e-02 3.456000000000000227e+01 3.040700000000000003e+01 4.214999999999999858e+00 4.634000000000000341e+00 2.497012374640772805e+02
3.549999999999999822e-01 6.440000000000000169e-01 3.920999999999999819e+00 6.570000000000000284e-01 1.306999999999999940e+00 5.029000000000000137e-01 9.900000000000000813e-03 2.021199999999999974e+01 3.105600000000000094e+01 1.714900000000000091e+01 7.051999999999999602e+00 2.376163157210606869e+02
3.529999999999999805e-01 1.036999999999999922e+00 1.336000000000000076e+00 7.379999999999999893e-01 8.209999999999999520e-01 8.995999999999999552e-01 1.870000000000000134e-02 2.999200000000000088e+01 6.951200000000000045e+01 7.400000000000000355e+00 3.133000000000000007e+00 2.082906852627543799e+02
1.189000000000000057e+00 2.322000000000000064e+00 4.844000000000000306e+00 6.929999999999999494e-01 1.066000000000000059e+00 6.497000000000000552e-01 1.290000000000000001e-02 5.230599999999999739e+01 1.344519999999999982e+02 1.014100000000000001e+01 8.367000000000000881e+00 2.690582520096216967e+02
3.960000000000000187e-01 1.592999999999999972e+00 2.666999999999999815e+00 1.967999999999999972e+00 2.217000000000000082e+00 8.875999999999999446e-01 1.069999999999999944e-02 2.128099999999999881e+01 2.915899999999999892e+01 3.278000000000000025e+00 4.511999999999999567e+00 3.218381238131630084e+02
2.640000000000000124e-01 7.580000000000000071e-01 1.264000000000000012e+00 7.800000000000000266e-01 9.409999999999999476e-01 8.282000000000000473e-01 1.609999999999999973e-02 5.733800000000000097e+01 5.262199999999999989e+01 1.159999999999999964e+01 8.468999999999999417e+00 2.120319103705298005e+02
5.060000000000000053e-01 7.429999999999999938e-01 3.587000000000000188e+00 4.689999999999999725e-01 1.235000000000000098e+00 3.795000000000000040e-01 9.499999999999999764e-03 3.989500000000000313e+01 2.190399999999999991e+01 8.201000000000000512e+00 9.647999999999999687e+00 2.440101781615906873e+02
1.034000000000000030e+00 2.337000000000000188e+00 3.950000000000000178e+00 6.600000000000000311e-01 8.699999999999999956e-01 7.588000000000000300e-01 1.629999999999999852e-02 2.429700000000000060e+01 4.046399999999999864e+01 3.016999999999999904e+00 4.988000000000000433e+00 2.401663046766169316e+02
3.699999999999999956e-01 1.203999999999999959e+00 1.544999999999999929e+00 1.443999999999999950e+00 1.580999999999999961e+00 9.135999999999999677e-01 1.250000000000000069e-02 2.093199999999999861e+01 2.481200000000000117e+01 3.259999999999999787e+00 3.371999999999999886e+00 2.853763925345185726e+02
3.529999999999999805e-01 2.051000000000000156e+00 2.190999999999999837e+00 2.217000000000000082e+00 2.245000000000000107e+00 9.875000000000000444e-01 1.170000000000000033e-02 3.977400000000000091e+01 2.639999999999999858e+01 3.188000000000000167e+00 4.524000000000000021e+00 3.235579905891111139e+02
4.689999999999999725e-01 7.760000000000000231e-01 1.340999999999999970e+00 8.499999999999999778e-01 1.385000000000000009e+00 6.136000000000000343e-01 1.050000000000000065e-02 1.213949999999999960e+02 2.212199999999999989e+01 3.092999999999999972e+00 3.035300000000000153e+01 2.933727064662759858e+02
3.729999999999999982e-01 1.024999999999999911e+00 1.054000000000000048e+00 7.590000000000000080e-01 7.700000000000000178e-01 9.848999999999999977e-01 2.069999999999999965e-02 2.684199999999999875e+01 6.965000000000000568e+01 3.564999999999999947e+00 5.320999999999999730e+00 2.157747514248576692e+02
1.429999999999999882e-01 6.879999999999999449e-01 8.579999999999999849e-01 9.739999999999999769e-01 1.022999999999999909e+00 9.517999999999999794e-01 1.650000000000000078e-02 2.292399999999999949e+01 4.902900000000000347e+01 1.411999999999999922e+01 8.076999999999999957e+00 2.108880747208234538e+02
9.819999999999999840e-01 1.806000000000000050e+00 2.549999999999999822e+00 1.098000000000000087e+00 1.471999999999999975e+00 7.462999999999999634e-01 1.129999999999999928e-02 3.906199999999999761e+01 3.025300000000000011e+01 2.550400000000000134e+01 3.257000000000000117e+00 3.390612623813578921e+02
2.109999999999999931e-01 4.179999999999999827e-01 9.749999999999999778e-01 8.639999999999999902e-01 1.356999999999999984e+00 6.364999999999999547e-01 1.080000000000000057e-02 2.560099999999999909e+01 2.526500000000000057e+01 3.467000000000000082e+00 8.647000000000000242e+00 2.533689327659155879e+02
9.260000000000000453e-01 2.861000000000000210e+00 4.147000000000000242e+00 7.640000000000000124e-01 8.750000000000000000e-01 8.729999999999999982e-01 1.750000000000000167e-02 6.639600000000000080e+01 3.222599999999999909e+01 3.342999999999999972e+00 9.195999999999999730e+00 2.310963980547012966e+02
1.151999999999999913e+00 2.547000000000000153e+00 4.613999999999999879e+00 4.849999999999999867e-01 6.620000000000000329e-01 7.325000000000000400e-01 2.009999999999999981e-02 2.914099999999999824e+01 2.229700000000000060e+01 1.177699999999999925e+01 4.251000000000000334e+00 2.114550496823634660e+02
3.260000000000000120e-01 1.439000000000000057e+00 1.491999999999999993e+00 1.272000000000000020e+00 1.284999999999999920e+00 9.901999999999999691e-01 1.480000000000000066e-02 3.064199999999999946e+01 3.051800000000000068e+01 3.685000000000000053e+00 3.580999999999999961e+00 2.519283447496034967e+02
